"z_80","porosity","ux","uz","utx","utz","tautxz","udx","udz","tausxz"
0.017376317880794703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017147682119205296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016919046357615892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01669041059602649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016461774834437084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01623313907284768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01600450331125828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015775867549668875,1.0,0.2813531458377838,-0.0014094538419158198,0.064531290625,0.03361768275,0.0554945135,0.011873487999999998,0.0085690376875,-0.0023648315087500004
0.015547231788079468,1.0,0.28831973671913147,-0.0017144524317700416,0.061228316875,0.0334060485,0.045262759124999996,0.010070969624999999,0.0084713154375,-0.00293767138375
0.015318596026490067,1.0,0.29437127709388733,-0.002022524131461978,0.057630605125000005,0.032412290625,0.02888024475,0.009761361875,0.0090744793125,-0.00523883565875
0.01508996026490066,1.0,0.2990321218967438,-0.002282366418512538,0.054140998375000006,0.031102338125,0.011031038000000003,0.009842004562500001,0.009714646062499999,-0.00833173885875
0.014861324503311256,1.0,0.30189698934555054,-0.0024564841587562114,0.05120472625,0.029654585499999997,-0.00791652575,0.0100569510625,0.0102735341875,-0.011750272975
0.014632688741721855,1.0,0.30341610312461853,-0.002497888883226551,0.048957875625,0.028154089625,-0.025127525000000005,0.0102994150625,0.0106759654375,-0.01480057583125
0.014404052980132448,1.0,0.3037493824958801,-0.002388660257565789,0.047359332875,0.026793086874999997,-0.04170759275,0.010555506874999999,0.0109135855625,-0.017820707975
0.014175417218543044,1.0,0.30306190252304077,-0.0021569527525571175,0.046369155375,0.02568675175,-0.057735081875000004,0.010800000625,0.011010490687500001,-0.020185444337499997
0.013946781456953643,1.0,0.301555335521698,-0.001859225296357181,0.04580283574999999,0.024816328375,-0.07173332962500001,0.010963810499999999,0.010948942812500001,-0.022031444249999997
0.01371814569536424,1.0,0.29960450530052185,-0.0015575210636598058,0.045542487625,0.024238443375,-0.08738283362500002,0.011011382125,0.0107766639375,-0.022895248875
0.013489509933774835,1.0,0.2973041534423828,-0.0012818349641747773,0.04542502687500001,0.0239417345,-0.10467848300000002,0.010922086499999999,0.010513256187499999,-0.022851182874999997
0.013260874172185431,1.0,0.29515188932418823,-0.0010264256088703405,0.04535371387500001,0.023845213375,-0.12138075,0.010687083375,0.010202107312499998,-0.021967215749999998
0.013032238410596027,1.0,0.2930339276790619,-0.0008180053118849173,0.045276725625,0.02386384075,-0.13916420125,0.01037739275,0.00988208,-0.020980884875
0.012803602649006623,1.0,0.2908942699432373,-0.0006449956326832762,0.04516644775,0.024033182875,-0.157888615,0.01004160225,0.009562235249999999,-0.020080725875
0.01257496688741722,1.0,0.2890399992465973,-0.0005108186032884987,0.045031315499999995,0.024286506125000003,-0.176045935,0.009692554749999999,0.009244169375,-0.019056090749999997
0.012346331125827816,1.0,0.2872554063796997,-0.0003997298681497341,0.044861124625,0.024563698499999998,-0.19283789,0.009340517375,0.0089522816875,-0.018212078125
0.012117695364238412,1.0,0.2853485643863678,-0.0003058555539610097,0.044693255625000004,0.024876902500000003,-0.21061090875,0.009001894125,0.0086901325625,-0.0175798515
0.011889059602649004,1.0,0.2834569811820984,-0.00021820574636421952,0.044570291250000005,0.02522071425,-0.22825312499999995,0.008656333124999999,0.008447589262500001,-0.016695617125000003
0.011660423841059604,1.0,0.28145843744277954,-0.00012689483207850571,0.044494911250000005,0.025586922625000005,-0.24500963874999995,0.0083165652,0.008204447762499999,-0.01565904025
0.0114317880794702,1.0,0.279377281665802,-4.813712746454257e-05,0.044451784,0.02592625025,-0.26119654125,0.008019576075,0.007966585637499999,-0.014702013500000003
0.011203152317880792,1.0,0.2773186266422272,3.36914532681476e-05,0.044423390374999996,0.026238788125000002,-0.27629468625,0.0077485192625,0.00773242305,-0.013693624000000001
0.010974516556291392,1.0,0.2753699719905853,0.00010510756931125798,0.044412682625000005,0.026534960875,-0.29049076874999996,0.0075246687625,0.007519915675000001,-0.0129581605
0.010745880794701986,1.0,0.27341458201408386,0.0001824444831299843,0.044404270625,0.026845464625,-0.30494053875,0.0073059361,0.007325053175,-0.012355995750000001
0.010517245033112584,1.0,0.27153995633125305,0.0002491041219627732,0.044391083625,0.02719072075,-0.31981487750000004,0.0070839941875,0.0071254312875,-0.011770740500000001
0.01028860927152318,1.0,0.26960310339927673,0.0003350469438601067,0.044380013499999996,0.027520772375000002,-0.33331650375,0.0068682240874999995,0.00692064935,-0.01122362
0.010059973509933774,1.0,0.26759058237075806,0.0004225219563522842,0.04435679425,0.027821885750000004,-0.34637991125,0.0067010600875,0.0067243716125,-0.010894145000000001
0.009831337748344372,1.0,0.2655028998851776,0.0005189338480704464,0.044335811249999996,0.0280933695,-0.35870941375,0.006584334512500001,0.0065519368625,-0.01075639625
0.009602701986754968,1.0,0.2635703980922699,0.0006144259532447904,0.044340604,0.028366612375,-0.371183615,0.006496087825,0.0063897823625,-0.010610337062500001
0.009374066225165564,1.0,0.2616520822048187,0.0007171782926889136,0.044379857375,0.02862954875,-0.38344300125,0.0064500705124999995,0.006215174949999999,-0.0104132150625
0.00914543046357616,1.0,0.2596408426761627,0.0008365549911104608,0.044441288625000006,0.0288915005,-0.3960782175,0.0064103933249999995,0.0060512038249999995,-0.010234597437500001
0.008916794701986754,1.0,0.25763705372810364,0.0009560150901961606,0.044523390625,0.029150433875,-0.4084771825,0.0063915476124999995,0.0058899638874999995,-0.009985869937500001
0.008688158940397352,1.0,0.2556588351726532,0.0010859564790735021,0.044623382,0.029370066,-0.42077415,0.0063944762125,0.0057376820874999995,-0.009617342275
0.008459523178807948,1.0,0.2535952627658844,0.0012027245466015302,0.044747078999999995,0.029590284874999997,-0.43341453375,0.0064109305625,0.0055953902,-0.0092153059
0.008230887417218542,1.0,0.25132542848587036,0.0013026476735831238,0.044894140374999995,0.029792529249999998,-0.445647215,0.006422433,0.0054596714875,-0.008677026525
0.00800225165562914,1.0,0.24916474521160126,0.0013720471324631944,0.04508448412499999,0.029997351125,-0.45889139,0.0064324941249999995,0.005338405237499999,-0.0082959580875
0.007773615894039735,1.0,0.24695216119289398,0.0014443827967625111,0.045267146125,0.030180140374999997,-0.47182846624999997,0.006447118062500001,0.0052331166125,-0.00799558735
0.00754498013245033,1.0,0.2445366084575653,0.0015071221278049052,0.045450688375,0.03036907225,-0.48528053125,0.0064637395625,0.0051348082750000005,-0.0076149665499999995
0.007316344370860927,1.0,0.2420215606689453,0.0015568586968583986,0.04562603875,0.030536077874999998,-0.49832445,0.006481916425,0.005029351150000001,-0.007135494675
0.007087708609271523,1.0,0.23945942521095276,0.0015959186857799068,0.045791223375,0.030687789499999996,-0.511198775,0.0065124648,0.0049265087375,-0.006605781462500001
0.00685907284768212,1.0,0.2368629276752472,0.0016164615080924705,0.045962259874999994,0.030833750624999996,-0.52286724125,0.0065579253625,0.0048405294875,-0.0062060995
