"z_80","porosity","ux","uz","utx","utz","tautxz","udx","udz","tausxz"
0.024464026490066227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02423539072847682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.024006754966887416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023778119205298015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023549483443708608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023320847682119204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023092211920529803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0228635761589404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02263494039735099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02240630463576159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.022177668874172184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02194903311258278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02172039735099338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021491761589403975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021263125827814568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021034490066225167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020805854304635763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020577218543046356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020348582781456955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02011994701986755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019891311258278147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019662675496688743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01943403973509934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019205403973509932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01897676821192053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018748132450331127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018519496688741723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018290860927152316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018062225165562915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017833589403973508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017604953642384104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017376317880794703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0171476821192053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016919046357615895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016690410596026488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016461774834437087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01623313907284768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
