Planar_x,Planar_y,Alternate_bar_x,Alternate_bar_y,No_transport_x,No_transport_y,Planar_bed_x,Planar_bed_y,armfield_x,armfield_y,Lochsa_f_x,Lochsa_f_y,Rivers_f_x,Rivers_f_y,Steep_alternate_bar_x,Steep_alternate_bar_y,Incipient_motion_x,Incipient_motion_y,xi,strickler,recking,keulegan
1.950823354499825,3.7828672931885188,3.536053534814556,2.662929005628755,,,5.332415489270679,0.13977262991327355,3.0893191568509977,0.23953232231570554,12.882230176393204,0.26322375501733963,4.264890373953048,0.08921354154223302,,,,,0.013348002478770563,0.7312871762928914,5649746.14050261,0.29101251501729497
1.790676011423798,8.182309109777103,3.7876559519731567,5.194401503450146,,,5.332415489270679,0.14272060159750838,2.9368502043751485,0.2077545494455889,17.83963470348006,0.1349249868617977,4.270098194157184,0.08904880445149309,,,,,0.014307607985722691,0.7145583631259357,4337945.187859203,0.3112252592278047
2.1141542146560375,9.667929929203055,3.8578523742877833,3.3200854031561238,,,6.593050936454949,0.1100667037389331,3.4155169915536376,0.18779781097947926,7.441984292411872,1.3138888402613638,4.2752256593125795,0.08888817603889698,,,,,0.01533620079848612,0.6982122357205347,3330791.182728277,0.3336193959463593
2.1007247135630873,2.911689789903693,4.666661514760147,4.740508301853445,,,1.403528118120223,0.6057443113316748,3.35033189659298,0.17738699318844986,6.588638512223797,6.0589929502839315,4.279288665985007,0.08879207630075595,,,,,0.016438740505484016,0.6822400398159629,2557525.3568760827,0.35852049340324504
2.186106634356562,2.3458324533269432,4.082119661358903,3.5406867082646056,,,7.539214592346946,0.100226944179268,3.7627452298042385,0.16377864561664202,2.6143577586898212,0.16291948393053357,4.279288665985007,0.08861742752479508,,,,,0.017620543246494036,0.6666332214126184,1963824.9679524535,0.38631720401188635
1.727424023756445,13.181790051749607,3.7136212591169784,2.4895063924542775,,,5.332412498685319,0.1457630561755145,1.4341537233136261,0.3326276939051011,10.529906405704986,0.47765900766192876,4.279288665985007,0.08861742752479508,,,,,0.018887307345595492,0.6513834221908817,1507985.3209737306,0.4174765219880296
1.595708236695723,4.642612536089941,3.752191086286853,3.4067067136687132,,,4.230394927747065,0.1521474065844627,1.7432115901445657,0.2715411853398744,12.882230176393204,0.28124305366828906,4.260682601145518,0.08957982512554781,,,,,0.02024514078690305,0.6364824750347687,1157988.7055334984,0.4525635264135966
1.6044751854933956,3.7476795860690624,3.708639623818657,0.933029728610455,,,3.129609346795477,0.16806949662882326,2.36900807531222,0.3862892708517292,24.28823077157855,0.09595006528828662,4.251618322579285,0.0897525289689364,,,,,0.021700590665567055,0.6219223996579871,889254.2148582194,0.49226718257017965
1.7748279161534006,2.876888374518371,3.0787175236250848,1.329247631149547,,,2.1873912857482063,0.23000507926358635,2.860554776137079,0.3105188062726922,18.831726616571494,0.14794900514957315,4.208377490408829,0.09152896597358097,,,,,0.023260674756045156,0.6076953983300488,682910.2757722484,0.5374344231479699
3.9842951428830213,0.7594376402330181,3.196186672313792,1.1116740411217798,,,1.0904611480677642,0.9466105965036077,2.401839772048197,0.1856426623438398,11.231066474013979,0.4902662928850486,4.175360516673583,0.09291803828621302,,,,,0.024932915349858652,0.5937938517001506,524468.4626552165,0.5891156912941501
