xi,strickler,recking,keulegan
39.1519107545965,0.0510868427394828,0.0567809056345862,0.0371969170000703
41.9665932681459,0.0499181879685749,0.0555468700794902,0.0363340433819812
44.983627020738,0.0487762671647773,0.0543448830575025,0.0355008498847452
48.2175593098902,0.047660468765963,0.0531734820633404,0.0346959907499456
51.6839832575297,0.0465701952000062,0.0520313352629282,0.0339181956378153
55.3996129956892,0.0455048625647495,0.0509172260466061,0.0331662646115944
59.3823642574029,0.0444639003152914,0.0498300395393397,0.0324390635067718
63.651440761387,0.0434467509584281,0.0487687508128855,0.0317355196518228
68.2274268070302,0.0424528697540848,0.0477324145791427,0.0310546179102783
73.1323865261589,0.0414817244235769,0.0467201561733721,0.0303953970168434
78.3899702701437,0.0405327948645452,0.0457311636613371,0.0297569461828603
84.0255286453152,0.0396055728724123,0.0447646809262888,0.0291384019487211
90.066234746535,0.0386995618682108,0.0438200016106122,0.0285389452629125
96.5412151783022,0.0378142766326372,0.0428964638032828,0.0279577987692299
103.481690495137,0.0369492430461907,0.04199344537842,0.0273942242853802
110.921125738408,0.0361039978352552,0.0411103599024798,0.0268475204576931
118.895391795461,0.0352780883239905,0.0402466530382544,0.0263170205780242
127.442938359047,0.0344710721918999,0.039401799383077,0.0258020905501557
136.604979321056,0.033682517236942,0.0385752996866418,0.0253021269941078
146.425691494436,0.0329120011440632,0.0377666784008279,0.024816555477775
156.952427621494,0.0321591112590241,0.0369754815199734,0.0243448288662078
168.235944695651,0.0314234443674006,0.0362012746753319,0.023886425779677
180.330648697542,0.0307046064786395,0.0354436414520404,0.0234408491524067
193.294856925525,0.0300022126150551,0.0347021819009362,0.0230076248845318
207.191079185468,0.0293158866056523,0.0339765112210568,0.0225863005804544
222.086319195645,0.0286452608846658,0.0332662585917022,0.0221764443673249
238.052397660031,0.0279899762947083,0.0325710661356009,0.0217776437878872
255.166298567754,0.0273496818944217,0.0318905879970407,0.0213895047623858
273.510540388479,0.0267240347705288,0.0312244895208534,0.0210116506146538
293.173573953515,0.0261126998541835,0.0305724465199092,0.0206437211578891
314.250208941115,0.0255153497415234,0.0299341446203274,0.0202853718359717
336.842071022379,0.0249316645183266,0.029309278674955,0.0199362729165007
361.058091871964,0.0243613315886797,0.0286975522368492,0.0195961087320217
387.015034406326,0.0238040455075656,0.0280986770855296,0.0192645769661808
414.838055782015,0.0232595078172803,0.0275123727996664,0.0189413879817942
444.661310868674,0.0227274268875926,0.0269383663706629,0.0186262641880414
476.628599106505,0.0222075177595596,0.0263763918522747,0.0183189394442004
510.894057867163,0.0216995019929154,0.025826190042016,0.0180191584975348
547.622905661295,0.0212031075169509,0.0252875081906261,0.017726676453113
586.992238776231,0.0207180684848048,0.0247600997363343,0.0174412582735049
629.191885185025,0.0202441251310878,0.0242437240610609,0.0171626783064463
674.425319844138,0.0197810236327637,0.0237381462660483,0.016890719838699
722.910645793072,0.0193285159732131,0.0232431369647235,0.0166251746744581
774.881645786568,0.0188863598094068,0.022758472090863,0.0163658427367772
830.588909530005,0.0184543183421175,0.0222839327203679,0.0161125316905839
890.301041953265,0.0180321601891005,0.0218193049051663,0.0158650565859609
954.305958348986,0.017619659261176,0.021364379517936,0.0156232395204566
1022.91227262001,0.0172165946411456,0.0209189521065056,0.0153869093192735
1096.45078532978,0.0168227504654786,0.0204828227569247,0.0151559012322621
1175.27607873063,0.0164379158087054,0.0200557959643207,0.0149300566467166
1259.76822646081,0.0160618845704551,0.0196376805107627,0.0147092228150392
1350.33462615378,0.0156944553650772,0.0192282893494466,0.014493252596399
1447.41196379633,0.0153354314137884,0.0188274394946001,0.0142820042115703
1551.46831930694,0.0149846204392866,0.0184349519165734,0.0140753410101862
