Lochsa_f_x,Lochsa_f_y
8.48203580507375,1.60266554488515
7.53703685468956,2.79192109235535
9.64621853244724,0.549943979276067
15.4748946998979,0.193911046457323
17.2788430752737,0.175352402432176
14.5415318726245,0.200217823210583
7.3467807352962,5.1733848013897
3.78732236428856,1.08731058413847
7.15595120947551,2.00443783177964
10.177920839976,0.364310306398268
12.8822301763932,0.26322375501734
17.8396347034801,0.134924986861798
7.44198429241187,1.31388884026136
6.5886385122238,6.05899295028393
2.61435775868982,0.162919483930534
10.529906405705,0.477659007661929
12.8822301763932,0.281243053668289
24.2882307715786,0.0959500652882866
18.8317266165715,0.147949005149573
11.231066474014,0.490266292885049
6.77302766078237,3.19243258107022
6.77302766078237,3.85985419373324
9.46808438185998,0.761611803299135
11.4120039857647,0.40671733065084
19.4604696072066,0.126225736939826
15.8025514505369,0.160629073701259
10.8803792314079,0.376453201033196
8.48203580507375,1.05923410325091
6.77302766078237,5.07499423345284
6.964789633732,5.77232752966689
7.3467807352962,2.01865740522824
9.04125348617625,1.1158775900665
13.0688244794914,0.246639618077405
17.2788430752737,0.151852723960439
16.9674224879417,0.15506212997819
12.5084087685648,0.321351580025647
10.8803792314079,0.392921404152766
8.66975939814167,1.19221793739123
7.53703685468956,2.92464361314756
6.77302766078237,6.70790096042279
6.964789633732,7.16791301675982
6.77302766078237,5.07499423345284
1.66637006005778,0.340415013709833
8.66975939814167,1.5611611860692
17.1343973895609,0.132953102292647
14.3862717541428,0.202516676381779
12.695498167966,0.288273889968034
8.29392948421245,2.197850524835
7.15595120947551,5.19854018856034
7.15595120947551,7.36976030167523
1.81835764640239,0.112300308091519
1.5,1.37910282118261
8.48203580507375,2.38587010490262
16.8001142213935,0.155183970531778
14.230630463189,0.221702209695488
8.48203580507375,1.13376377545508
7.53703685468956,5.48238638091814
7.72695099377788,4.68026901879508
8.85701114362037,1.91895077884791
8.66975939814167,1.87741097411612
9.46808438185998,1.12461050717963
17.5349340774625,0.134333696410967
18.3394019149328,0.139258737413398
14.5415318726245,0.198446674402309
10.529906405705,0.518691829141069
7.91642622666716,3.84456935252941
7.3467807352962,6.09690022973334
4.94002010979986,0.951989478636035
7.72695099377788,2.16849179536138
8.10536737306447,3.4687867269161
8.29392948421245,3.55155118130185
13.4362751294617,0.287164975098004
16.2966655100987,0.154911457213301
12.695498167966,0.397686999914888
8.48203580507375,2.94497274616603
6.5886385122238,6.52073923486243
7.72695099377788,5.44800127113781
7.15595120947551,6.8386154054247
9.22512808074487,1.53797070936082
14.074412558167,0.264723324908735
14.230630463189,0.229244829726919
17.1343973895609,0.17451592605983
14.6965827173454,0.232440970384833
9.64621853244724,0.65180829916406
8.10536737306447,2.69028079365881
3.98132924924462,1.05644734491756
7.72695099377788,6.64594486319062
7.53703685468956,4.1867634854552
9.46808438185998,1.05478052298672
8.29392948421245,3.07959113417011
8.29392948421245,1.46822412212021
11.592494233898,0.425403850663128
14.230630463189,0.229244829726919
11.0548240128249,0.456714175190936
8.66975939814167,1.53643261735915
9.28942893073696,1.27961101509472
10.177920839976,0.838093189166254
9.46808438185998,0.700165886036243
9.46808438185998,1.73633655855502
8.66975939814167,1.84487768098592
8.10536737306447,1.30641692900481
11.592494233898,0.3672381797885
15.0069103235383,0.195301722091651
15.1615621680376,0.215641041729447
13.2535575943562,0.235252519875334
9.64621853244724,0.494718252962722
7.3467807352962,4.07842958509401
7.72695099377788,6.64594486319062
8.48203580507375,2.2059258033082
9.64621853244724,1.03554991584062
9.28942893073696,1.31624825954808
14.5415318726245,0.254824203630012
17.4069002787471,0.160929281582311
18.9950452879787,0.13396885517116
11.9523442157493,0.38409524937284
7.3467807352962,2.4862520663617
8.85701114362037,5.54391592489573
2.41703881892783,0.62124702110394
3.20040191641407,0.423417529774574
7.53703685468956,2.55230905172624
12.5084087685648,0.300884628729273
15.4748946998979,0.189853246011235
10.3540744726182,0.619058240122463
7.53703685468956,4.69897171637239
7.72695099377788,4.41791126606268
7.15595120947551,8.28984594571632
8.29392948421245,2.15578793568486
8.29392948421245,1.37910282118261
17.6722176671454,0.16770014346127
15.9658638256439,0.145687099710178
10.177920839976,0.738710516695769
7.3467807352962,6.53665303256566
8.48203580507375,1.1991681177147
9.22512808074487,1.13912406083901
8.66975939814167,1.02755654467938
16.1287581290896,0.175954175696277
15.8025514505369,0.151216096226363
11.9523442157493,0.378924539652587
8.48203580507375,1.27037042813283
8.10536737306447,2.57711195132245
7.3467807352962,2.78325363950342
9.82387840567319,0.705184416926928
9.46808438185998,0.944420653066472
11.231066474014,0.378137845253514
13.9179958663341,0.21467162399978
20.0616105509992,0.117320538601908
15.0069103235383,0.187903202258441
9.04125348617625,1.1775966027308
7.53703685468956,3.14193505187592
9.46808438185998,0.82227731211076
10.0010658853457,0.76400838155411
9.82387840567319,0.91411690885332
9.64621853244724,0.97426070564102
12.5084087685648,0.292217092600172
24.8220757536461,0.134367508023643
22.1729855671275,0.108809040785627
9.46808438185998,0.729925001276077
7.3467807352962,2.4862520663617
6.77302766078237,3.75243192592661
7.53703685468956,2.99452825547875
9.82387840567319,8.5
9.46808438185998,1.40132195149595
10.3540744726182,0.509819393308789
17.2788430752737,0.133207262445939
19.6102001364654,0.108540615203325
13.603833961263,0.228714571983866
8.29392948421245,1.42263673148537
6.964789633732,3.12128503552167
7.91642622666716,1.97842948148484
7.53703685468956,2.24658983897262
8.29392948421245,2.47801045313737
9.46808438185998,0.473081076538959
9.46808438185998,0.693005199429297
12.1334012929088,0.263025629652427
18.3394019149328,0.116274684393153
20.7418859552466,0.106372645817586
8.85701114362037,0.660675894239898
5.12961480964976,0.830018705587809
8.85701114362037,0.841329565746023
9.04125348617625,0.688963485883911
8.85701114362037,0.726835358001363
8.66975939814167,0.688472856872633
12.695498167966,0.223969376605206
16.9674224879417,0.139931901652833
15.1615621680376,0.134243482881317
10.177920839976,0.413236523832538
7.3467807352962,1.94101522803672
5.8749682982795,3.7507339794568
7.72695099377788,1.53107538205636
7.3467807352962,1.67128549737758
7.91642622666716,3.2251771587344
6.77302766078237,2.23811131143961
8.85701114362037,0.667581108311055
15.9658638256439,0.140036737623756
15.6388315649942,0.140075111868065
11.0548240128249,0.301180336864264
7.15595120947551,1.62679851307699
6.40851391566173,4.22658324891185
4.55874187264447,1.63018297536957
9.04125348617625,0.734320268498208
8.48203580507375,1.00475397773591
8.66975939814167,0.639738926124107
12.1334012929088,0.261559563986364
16.2966655100987,0.126722428218054
14.230630463189,0.168506686896606
8.85701114362037,0.734791372135103
7.3467807352962,3.29685895112931
6.04884683839499,4.5197610171458
6.5886385122238,4.09401264363938
7.15595120947551,2.52991075204672
7.15595120947551,2.77314372004197
8.29392948421245,1.13927897101283
8.29392948421245,1.06340213073439
12.1334012929088,0.243577261120519
17.2788430752737,0.112087175955977
16.8001142213935,0.123990824792408
16.464818014792,0.126780824335685
11.592494233898,0.259651764889283
7.91642622666716,1.3148251618261
6.77302766078237,2.56067823892413
6.964789633732,2.96953864784462
7.72695099377788,1.5571929515931
7.15595120947551,2.77314372004197
6.77302766078237,2.44587220847404
7.72695099377788,1.75995873325943
13.0688244794914,0.261424761789706
14.8520169620647,0.153072506051711
15.9658638256439,0.131928984315079
19.3102759157663,0.0944355964872678
