Rivers_f_x,Rivers_f_y
3.77544050369569,0.119577386725471
3.68591638827713,0.127308561511532
3.68591638827713,0.127308561511532
3.79070999620497,0.117770523996421
3.86787113599866,0.111445046686817
3.15767518716741,0.173942314563469
3.66946848993006,0.129232087458488
3.87816189779766,0.109608276117393
3.97481345808694,0.103136037911179
4.26489037395305,0.089213541542233
4.26489037395305,0.089213541542233
4.27009819415718,0.0890488044514931
4.27522565931258,0.088888176038897
4.27928866598501,0.088792076300756
4.27928866598501,0.0886174275247951
4.27928866598501,0.0886174275247951
4.26068260114552,0.0895798251255478
4.25161832257929,0.0897525289689364
4.20837749040883,0.091528965973581
4.17536051667358,0.092918038286213
4.19492676871586,0.0944141173556715
4.1466376673274,0.0942379437050234
4.14144041769563,0.0945203473780419
4.12195642746311,0.0950839962544727
4.14144041769563,0.0945203473780419
4.15592767346122,0.0939494378275423
4.12195642746311,0.0950839962544727
4.15592767346122,0.0939494378275423
4.18043074909585,0.0926400614517121
4.15592767346122,0.0939494378275423
4.12195642746311,0.0950839962544727
4.10755982195994,0.0957698067588676
3.36622181327498,0.156477782859242
3.28099528599909,0.163893641391642
2.91537867550107,0.196366128853677
2.87121003776598,0.201565280463016
3.03138731533356,0.185673993494835
3.25734560270011,0.165132287750448
3.38379175318069,0.155082434320516
3.29745150529748,0.162100054123182
3.03138731533356,0.185673993494835
2.91537867550107,0.196366128853677
2.84652758536996,0.203731316963392
2.87121003776598,0.201565280463016
2.80857166842588,0.208654049674249
2.87121003776598,0.201565280463016
3.04979623326304,0.183223080936058
3.11551773345721,0.177597110453055
3.40011983697551,0.153886833546488
3.11551773345721,0.177597110453055
3.15767518716741,0.173942314563469
3.17515467861123,0.171978521901956
3.19881311818352,0.170376652535994
3.36622181327498,0.156477782859242
3.43401094166072,0.151384134698992
3.7958776968937,0.0665174150846511
5.71132526860503,0.0975487443057375
10.6948230448026,0.0794625135093534
9.82716261450405,0.103906606068146
11.106040152591,0.133931687551208
6.27731115743044,0.15938375937421
1.09864502747998,0.406758903431364
2.44991015653214,0.324974006603794
3.48664871644158,0.409216354742668
2.6857390379877,0.452780632323394
0.357198932467712,1.71921349216388
0.765642381954209,0.881049834599331
0.938957242642363,0.6816723768175
0.502051080379833,3.1582335049792
0.923466659147436,1.31186487751519
0.944407070386385,0.817540725184945
0.760575947324174,1.48412242234072
1.05936899855471,0.753347142517301
1.39063428609288,0.474750417612218
0.824887978137827,0.732050132378886
2.14163566635592,0.609888663948306
0.446856823370104,5.41884291130864
0.558124065097544,0.417642327290314
0.723058953109313,1.11570243166131
1.49322104695377,0.484627587790589
0.997892224225481,0.562034983028041
2.34115642383243,0.376581609533444
1.13470325566502,0.359648386841081
4.31573813309811,0.101012800798266
6.07980554477337,0.110509300036355
0.739542439589382,0.566765390910209
2.40704195129504,0.118001709896961
4.87734240486731,0.0613354802959308
0.864178750023589,0.635735371032779
3.95449552701207,0.15962394684318
5.7443580171785,0.0789223413811915
6.90661956034121,0.073876161965873
1.1568146283777,0.366524238978264
1.8501378491796,0.153627180855769
0.855285579596677,0.651056026171693
1.1409343297906,0.749009596930836
0.628082111516714,1.56031239625554
0.782427175446874,1.3128402087856
1.18618196244761,1.14131016568764
1.50094385385403,0.414883977671817
1.8050400620418,0.300350813497595
0.604781488765605,2.9633489786305
0.656594414660817,2.27684338538897
1.33649390027466,0.735004226015607
1.76508836900004,0.924404147793425
0.784153594027121,1.47067068980811
1.0476487321438,1.16976562660164
1.66336597948445,0.459863268963229
2.06222001129422,0.202996198918102
2.20463966481027,0.227303220008225
3.1959920493253,0.0761897455054865
1.04529272275794,0.522927713315331
1.37134021404957,0.228024304631367
0.841969109078211,1.39047363907124
0.862130413190775,0.848901247761897
2.27032587633404,0.222891612742672
3.36001440194164,0.164375188711595
11.4895633049296,0.0919204920476018
11.2283877399008,0.221359207813971
5.16902228454008,0.195497775346466
5.64044899363763,0.116502994020664
4.39150056709084,0.351665101803688
15.9593286062421,0.108081923655581
12.3614837872755,0.202574057455163
13.3558447154152,0.156961969185431
16.11470040623,0.229792328842659
5.24327194742822,0.145602278466544
5.62240211080245,0.112137980102224
9.35654501096291,0.196692659219026
5.14717407200468,0.125745450861201
10.3325179060046,0.149206346772407
10.5717116240757,0.0917243416544412
6.07610721225133,0.19941373746341
3.24843862647061,0.409273681078715
3.07706288281717,0.154870773014249
7.09846768630722,0.113272481717939
7.95273987318936,0.149283582742036
34.2797562997734,0.111872130790338
4.09077892055505,0.494000455798058
4.77168016031994,0.687064764664754
5.34100147483549,0.447813382487946
7.41230959838622,0.649752682918881
7.14143019846576,1.09184544570753
8.07584349034785,0.063800146589096
3.91987772882616,0.196689597868583
6.47969935433776,0.0893299077696225
5.61108575422157,0.27869615369836
7.54431910032846,0.137568207086479
2.2123517590272,0.283990082031539
2.15569043244809,1.30781811995477
1.18279448275811,0.40081686773876
4.58248361233352,0.450187671482874
1.45494812175989,5.89112381984988
0.507590410368183,2.64074970927736
0.415836391585655,1.65101158826368
0.776456583309778,8.46663191669358
4.53587773434291,0.507470839814934
0.87071791522145,0.944448157669908
11.7777375394955,0.0500225820247162
12.7622763647441,0.0389073002779206
5.69878955426082,0.124146451033683
17.3523892861081,0.121167502801091
7.24298379858071,0.457982930775979
12.8354390305736,0.188821439841143
15.5521131247879,0.145413740266695
2.85410098590615,0.243614881440202
1.70520656046169,1.06186710337546
2.7178054488648,0.232271636852095
4.26677945773355,0.442798959850433
3.17437123084255,10.4982377311942
4.04653295949603,0.75269667016497
33.113210334691,0.0436828944916639
9.33976484731462,0.107939449973953
17.200311401108,0.0575034327149822
19.3059659718367,0.0517945015158507
14.9084866114546,0.0566217526306582
6.22334804369778,0.209280139416909
13.2070115731639,0.0963746505575734
14.8944323229976,0.0600360942630622
11.0916702843673,0.278963049803706
24.6613506752272,0.127869059574749
33.1158969533893,0.0977314876297303
11.970283100098,0.60830311437535
18.7892066124418,0.148747242063618
4.38893308190429,0.688432237455172
6.28021899858989,0.113498812481148
7.07071062807101,0.0589123619850524
7.10300439657293,0.332639875590543
13.8136974490387,0.0679060641033351
18.7623584710617,0.0419374093346143
11.911430180118,0.112164163316537
4.41142347283278,0.460402180960142
8.69293402589327,0.164434041915729
10.8015710399434,0.116550148894355
5.84869823007127,0.365565682883914
9.42428626516191,0.110006488957906
10.1612656158791,0.0960396094161341
3.43382521006139,0.141635396717815
6.15064867198957,0.0884606750409038
6.61117110967063,0.0589059438464327
21.6344074139618,0.136975853239957
6.69578419405963,0.384974714354188
14.7166086598577,0.170723062199189
19.6722601089214,0.129461086962485
5.56657450468689,0.0984666570512447
3.36971709645156,0.16494027995583
5.56657450468689,0.0984666570512447
15.1803611783931,0.116854392982404
3.12277210310659,0.727048323546008
8.0931702963694,0.179735526076483
11.8278904421184,0.158405043974573
12.9736362666366,0.0851529482352085
7.11018744277066,0.418784687800634
12.5295572447643,0.106511324433237
7.90871875692905,0.111971859265914
3.15241709227397,0.273443449506825
5.68047919698263,0.114588657575624
7.35490191339649,0.112080834656149
9.34804056099214,0.0789100586643665
4.36821089409647,0.331483471463927
7.01201265651824,0.084398873982123
8.40100179270517,0.0828439459737479
2.21396776284812,2.50429738707684
4.39965820141569,0.483305621074444
5.46106096483715,0.240288791377172
2.98880351982904,0.837565307922719
5.16366064849961,0.247124478673737
6.32851097907951,0.245690138256812
5.14486041616755,0.369540090782574
2.12225628570604,1.12156983608909
3.79608301148962,0.464167003681831
4.35597182319672,0.413184340162986
4.07753865390895,0.244349678147548
6.17441818478923,0.0704464668124851
6.86978231574854,0.0542983730915773
4.75818194861487,0.738556256790928
7.3094443098833,0.115661511566367
10.8621348257295,0.0543300741021222
8.97687597372558,1.00161744292272
11.0311690562657,0.0860840850869686
13.4826339458927,0.02
6.30875309967915,0.241222775785931
15.4046128928719,0.107765290950367
16.9231816098092,0.0696801375626417
4.80590212328059,0.175378331605054
9.66850145403726,0.0655112903683009
10.0283841678363,0.0550786846986087
14.9370894267602,0.0379475584648015
4.59473778322481,0.374611552447295
9.59433326716622,0.0865320815763235
13.7798372404157,0.044184968306287
3.49594884310249,0.286640060186485
6.97664123747374,0.0746526103491756
8.89871320832128,0.0730984024734038
3.52041441792575,0.26709190504542
5.87932081351241,0.0726764493185137
6.94839744893401,0.0667757034311486
33.6842603572246,0.125051611040439
20.5745467717691,0.0325525098982895
40.9747250902435,0.0864630852295531
15.3985213591163,0.058525548157873
13.3367603754233,0.0903376466920996
11.5400103922204,0.236830192242765
76.411757393502,0.281548590620885
5.62814494709316,0.0810403293995609
12.8102110523599,0.124537863672655
2.98795494356694,0.365194614713958
2.72677797577644,0.306240722091245
17.2280689278749,0.166641400683465
14.2789893860075,0.13753074212786
8.04040408571717,0.155975667753411
10.3554915447365,0.108287348782808
5.35814511307753,0.189883878373929
16.0782433835248,0.045750817629815
10.0337418867097,0.202754642215626
7.09419766696469,0.11468545259543
3.63887084058828,0.168693185763165
7.0576481730322,0.160377882161662
9.17534627777908,0.100878075536181
4.96561524686811,0.062648849186284
8.18946657564562,0.123883461365096
143.513175626819,0.277175616165642
76.6471786266668,0.665462927916887
11.0233408442725,0.448956156093597
6.45218035605109,0.643795839279581
3.99943827434793,0.566491997196623
2.42364945748544,3.25655712528296
8.75214208159586,0.444224413254732
4.28613654164128,0.808361090506106
5.67004256202846,0.290746865326037
2.9080358671297,0.885648754898409
34.1528698556149,0.119618338655122
29.3573799525157,0.0747965355321977
11.5627759694592,0.128879568281738
4.05543417979583,0.205088215448541
38.9354989112918,0.0738571922520168
39.0170833228707,0.242899306240643
5.78103981977845,1.8630835421777
7.82619328748906,0.493900512185931
8.26335474494951,0.452597442394172
9.46963398749855,1.1017936055213
12.7820076665103,0.247109093921237
13.63604814233,0.210905289561865
12.9256143799206,0.123235374775788
24.0582692756476,0.104899037975322
27.6533531675335,0.0957262170565219
5.34513768098859,0.230079525972192
12.6722980649835,0.0478395082849855
1.71385192056471,0.162452390270464
3.23707103878405,0.293285238345716
2.34790109391595,0.199144670936406
5.68566627565011,0.127642379490663
3.26044125611653,0.349195728603608
4.45391910684731,0.178387341793715
7.74866650712229,0.102886325293744
3.18343022819598,0.110337863681918
10.6189543089622,0.0820643245525389
2.67826832268549,0.631669320567882
3.13360059624339,0.174623171444701
6.30602389925045,0.225554347022328
4.98529383536786,0.135978032755211
5.96528970288956,0.191821356256596
5.86306981797818,0.133864998667533
5.58047922063282,0.109987656713248
15.32814935288,0.115835810665783
6.13667154394624,0.143380967151308
15.1704090190421,0.0869824095170061
0.667409809932053,0.446291313638443
1.02729746875533,0.483640478966837
1.07537471181279,0.324173305201716
1.14747499657435,0.327785690875392
1.14747499657435,0.292923703689564
1.26766837504025,0.294840225179541
1.33985043818738,0.298649372343206
1.55645969424289,0.389740524905807
1.55645969424289,0.383522938573068
1.60459560603393,0.31478107333112
1.70095774742701,0.271971676364971
1.89365904067473,0.30092986954937
2.01422556988969,0.292439695529698
2.08648216204847,0.235488585636171
3.99822166449198,0.177292622435588
3.78282457207245,0.103947449117435
4.21360176585016,0.147578659504855
4.71640109956735,0.123622952893134
5.50703645060938,0.0797974557873416
5.72294051684734,0.0921740704331705
5.79481417837662,0.0921798090939296
5.86675747428834,0.0994624586724651
5.72294051684734,0.0757687551309318
5.86675747428834,0.0813717897664317
5.93863026176515,0.0968381363188026
6.08256020945588,0.103162126284829
6.01059107590779,0.0760304173282768
6.08256020945588,0.0844054422647374
5.93863026176515,0.0720880421393149
6.37038721395626,0.0997500385348421
6.44235093568462,0.0896230570885317
6.58643268650012,0.0916858039897931
1.33618671395924,0.494108109998023
1.60500247803376,0.534278915790746
1.60500247803376,0.380884693147587
1.56661061428074,0.321771750117485
2.60543435506568,0.17422884538969
3.8010267439416,0.149337032518962
4.30299145900414,0.106416045346692
1.52768523670951,0.256504244166954
1.58351554511229,0.256652001693032
1.76518384057056,0.2357810671286
1.87695497657348,0.244150095892143
2.25459368226558,0.226929404872814
2.47862457872023,0.220112093608094
0.978266073562772,0.406093121845589
1.90221784509314,0.181862888984351
2.56095268975657,0.124317088971541
3.44732847566943,0.1175182973213
3.55064011050529,0.111743790511518
3.63313077773893,0.10388639267598
3.63313077773893,0.0955762265529973
4.81042067947542,0.0750174680231975
5.26518987922854,0.0709982101157039
4.58649751378421,0.346275838163266
4.67127474800401,0.34301713219621
4.79817516805146,0.320276549891231
4.88273685202451,0.314390593979927
4.75585021733195,0.2480020297215
4.75585021733195,0.266104348823255
5.13684894910873,0.344290124181149
5.94152180955023,0.275267860424998
0.806804926675044,1.76002169246412
0.826110246380021,1.01635549793435
0.922752056698311,0.691022074343646
0.903421069756676,0.575467554660372
0.980736201388765,0.488252222525962
1.00008392222856,0.45188124795258
1.0387514345481,0.449716708368966
1.1354745174237,0.399754628032444
1.32905102380453,0.371853700968231
1.40657194139327,0.359267947427941
1.46466474294939,0.34886299527944
1.27235227268125,0.19008347274713
1.84280360089127,0.131975179995783
1.97102930226265,0.136716004953013
2.27422799751292,0.119766907003423
2.23931112396808,0.106140630705101
2.61271957289099,0.103892860533614
4.24954919653082,0.0734776755871811
4.76486184455987,0.0592044371449911
7.48793906004719,0.0953080965194735
8.60949841350715,0.0902821252610681
1.87103179305183,0.219943433655646
1.94427409664398,0.217929566286661
1.99319416230948,0.196546532904558
2.017653415549,0.203115504490425
2.017653415549,0.189702946338161
2.06650480624358,0.198589080327278
2.18879283548556,0.197837872853542
2.2131895396394,0.179660010817345
2.23761610749474,0.191780309252913
2.35998040683248,0.199850288086154
2.38439026855619,0.202770421452109
2.38439026855619,0.189623243301902
2.40888973887854,0.196195814473216
2.38439026855619,0.181715052346612
2.45774899512122,0.192645642943246
2.48224690474718,0.190105662846383
2.50676019168746,0.183083399419845
11.3368583822788,0.178625582672597
12.7826990303921,0.153330374723552
23.5656549905373,0.103219142304992
24.8556899407862,0.101782553948341
3.06885635261061,0.141926130875295
2.83150802119152,0.197143963540026
2.23876615726404,0.732839579316269
1.76518384057056,1.5718110529657
7.47686030856979,0.0676707823571481
8.06190519604001,0.0609453237046672
5.10886375390395,0.0762110935519829
1.34975168400187,0.225527141630409
18.180509994727,0.0850486414885322
6.66002643591666,0.0542753486288513
0.563037825243621,0.2914729429779
7.79580143638142,0.085385863720649
4.69018323143414,0.122551093322647
3.25617861095784,0.200398490181145
8.82618249574777,0.0556125413346901
2.9584060707671,0.0842384384021434
3.55150441722709,0.151374710268611
7.62691399534556,0.088308323094304
4.42124691355615,0.0806624979374084
4.00866951308338,0.108193427836119
8.39120976049884,0.182861980415854
11.7154740692436,0.15982966566377
19.5369981108532,0.0927926651089396
3.41596083458787,0.216475072100662
0.81988945875554,0.161427191773032
6.47536374046841,0.142142222440781
3.07965404381419,0.135384097156055
3.47423612848624,0.0848291878281115
4.62785969033462,0.0741235581783019
2.29735479469643,0.23305200631554
2.09492786809589,0.15317473642321
6.8713152066484,0.063244021145671
2.11296456924859,0.169489956882093
3.88545789758778,0.141552203206275
2.40214039160145,0.418213117497053
4.4977818912929,0.119046748940737
8.47854666986186,0.0594024233737543
13.9211418986846,0.102137629768212
5.34479438048831,0.109718793413669
4.59085634101032,0.119017569756679
4.13931296790304,0.135127268489591
8.44096911897748,0.0728576028987883
2.93842231590626,0.301364600938213
6.11170427152281,0.150960615665289
3.1135488933009,0.10331155906001
4.02715511941103,0.107328407215378
3.95055392780734,0.116017595113596
7.11988043447452,0.160342939702214
6.0064881264561,0.10545315691707
1.24808313977154,0.0774026258490528
6.03186152575362,0.087175203217974
20.4116103701929,0.114935624130043
11.5613689047447,0.0605750883095498
1.33002182400568,1.61792889771583
1.68396562870773,1.35952399670877
1.87708188031249,0.92812723835156
2.04748686350636,0.896860417999107
2.30647473863259,0.529807281346546
0.568476992112634,2.43953096032311
0.845240087643446,0.730578962267204
1.12463314960678,0.721796970026444
1.44141211878049,0.421001791492664
0.616306071538557,2.92210553730433
0.86027593908582,0.985301058396542
0.983817667900793,0.269879123880645
1.3647501391622,0.30390578781976
1.2628565645872,0.299793868247207
2.17974764488309,0.227792848109635
2.90327198053977,0.164760034665153
3.94911188431062,0.0804199335176794
1.56244302551013,0.350221724888885
1.74744378793652,0.401445881103083
1.84911867612663,0.456733645332267
2.58494963615012,0.314756577623309
4.45488281418469,0.138127645435404
5.11804252566629,0.0870264196738523
0.522878188218151,0.512704668474075
1.14117348163566,0.262487549758602
1.75954199959252,0.110036027834889
2.31038431885599,0.172854021825948
0.37553971965882,1.73625545939472
0.828369778447607,0.589714299266712
1.11516498338985,0.20642121745171
1.49365521871218,0.658444202581846
1.88904283673449,0.261575026312073
2.01907942421964,0.270582567146849
2.06551306946785,0.233168108196495
0.642689311542283,1.25840676404057
1.13277547778228,0.412023587494429
1.33070090636372,0.300601016028419
0.505856897169918,1.68846555885851
0.699072013848335,1.32989440613792
1.25065944366351,0.688627812764034
1.67380667832461,0.992608539737044
4.24657659188774,0.0828945705469159
4.51835497536801,0.0865916983217178
1.86232998604425,0.439593851926151
6.13101083233919,0.152816951371638
8.1811931908409,0.0909821426717845
2.99052161401912,0.183373571480771
4.2101988450111,0.0785494941307278
3.04780710699189,0.149458527598717
3.1530139195934,0.118050390059074
1.10729521241036,0.990320834663357
2.68755545898399,0.168025642672567
3.8962695841343,0.220553617928975
1.01284241064197,1.33839763909163
1.22807377308868,0.59546261141544
1.52052372630319,0.353712619341803
2.31884255033152,0.136984381212631
3.17834412462664,0.419624730807113
0.980656636452913,0.999690108016564
1.31522272820133,0.558151382688009
10.4977808028219,0.101907383773779
11.0873966830103,0.112456083017543
1.06350612787371,0.77452501644341
1.5520357675042,0.259422117322943
2.74041739696647,0.146882607108036
2.99142148069894,0.0806292353325663
4.75805327157975,0.292900908883699
4.75805327157975,0.202701790719739
4.85373990055541,0.275381418813952
4.89895601815694,0.244430507816933
5.09064160772609,0.274341862153017
4.94956020570033,0.235572900415734
5.14113987446276,0.282452750568453
5.09064160772609,0.288452608937892
5.60922719274027,0.377829178918027
5.64890214249216,0.317807392809509
5.58682132413718,0.350509380013336
5.46821000912014,0.284283064246389
5.24839688137317,0.257657609037604
5.72220540940315,0.2831790501659
5.72220540940315,0.314844771093567
5.18067286313205,0.261357306710032
6.32583738369415,0.288553641487103
5.82929530354952,0.330595973521033
5.32740530540805,0.270804810532954
6.14512047896552,0.435795965988616
5.7840306075298,0.319564506857366
6.05484447976029,0.388068384233134
6.28055868830833,0.481501765388322
5.94208421842708,0.397719051018472
5.94208421842708,0.393914912544931
5.72220540940315,0.495737314641541
5.72768229311737,0.291825873907434
5.49078979923818,7.13407927269426
5.09064160772609,12.2139829560053
4.60019286686689,0.390033320300266
3.43491652707943,0.409356499964353
0.927819228609655,8.78186956701296
0.504930909828256,8.854128954967
0.53650752805132,10.3118019734742
0.771884604594495,4.07548734683054
0.675549610177356,3.60100049677707
0.932523251880398,2.47597592957722
0.728887466002561,1.35998959587092
0.755397469740993,2.17993639380961
0.684066123040635,2.21355373905795
0.614018588912693,2.38754314786626
0.610749844425486,2.53271612545795
0.426042854126197,1.57168873740245
0.461003707340923,2.20450272344962
0.461811668272257,3.87913713856753
1.01245216421474,0.451944551131874
0.722379764587248,0.767451152470751
0.984273402121446,0.549396735097294
0.801468819193018,0.684116985657083
0.694673840370536,1.35611095208184
0.690191336771245,2.10962372195709
0.652300290687376,2.24055544953807
0.543183021245677,2.11891170696167
0.614429708290203,2.91607424856973
0.464266028795741,2.38347755772002
0.466293441922506,3.91563898640169
0.465890087100116,5.91775126611675
0.938957242642363,0.319113454692381
0.743171305313272,0.552038898389304
1.04515138947654,0.543350525823937
0.830438958777055,0.649985321601057
0.842270864944501,2.42356034705912
0.76724616996193,3.3798987672315
0.693036646982962,3.7911856837177
0.692214817771507,4.42956722708809
0.692214817771507,5.25237246128823
0.541553081989924,4.13558384165554
0.578188725170853,7.30304829024238
0.504120783358851,9.34703491522434
0.908369805171657,0.326671583059715
0.684066123040635,0.569575295090249
1.0202374532583,0.596773146658481
0.803120503062707,0.773311436707566
0.794527932708191,1.30352007078441
0.721154932006096,1.97474514148647
0.684482492255611,2.34820222742339
0.719520997950936,3.40105957876293
0.683666184657229,3.47458899866726
0.570438595405272,3.3868893798227
0.60749234034444,5.57436338169643
0.570438595405272,7.2077691777154
0.885901470300331,0.507769092192585
0.755397469740993,0.801586174817552
1.01733763146017,0.58101821170976
0.941417219080986,1.0614374839403
0.822282065739162,1.15224242150945
0.737036700113686,1.1636189230789
0.76683129888957,1.71453049441573
0.765595795340466,1.98657515760969
0.787194642041796,2.39783078831189
0.589987861176668,1.71352341697762
0.590800153160287,2.8069379279051
0.587959032586838,4.10686358594143
0.742749365229635,0.389604063350308
0.720755237726952,0.695952033946268
0.741119114204879,0.416759222728664
0.736247310175431,0.80792714402008
0.571933088914295,3.5759092592675
0.502660732086606,6.09479554576476
0.457855618590925,6.84030607816939
0.457090116599028,12.2923172840988
0.339640196438341,11.3144779140891
0.339395730572649,10.170143624169
0.362769849322359,17.2409408353375
0.50517505540208,6.5449911040826
1.04554010199056,1.73579612034579
0.57898477217009,4.18427240781334
1.04554010199056,2.30145380227688
0.697499902724171,2.15768301038132
0.651086424947853,2.23090785968435
0.55532368007639,5.25592975786717
0.484034269072155,7.77509968510876
0.436204813997852,7.58661373521174
0.412557196598173,11.1244927327993
0.269079500471038,7.33702812760152
0.244988829416144,15.5683469806057
0.268825838176799,9.00996715447545
0.436699075835819,4.98421058516569
1.02376483594706,1.66072774540405
0.532640337756938,3.49759448230384
1.00004335411914,2.03232150971455
0.722467681086203,2.64767406472428
0.676063631133735,2.76997233148142
0.560360519556812,8.96649483714521
0.464146767204982,11.340262077748
0.510971629090668,18.8367269295962
0.415836391585655,22.5412298696619
0.367291061609583,27.0153446108762
0.343167099563654,21.6154468683779
0.342906184654772,36.1090003155022
0.489073820151631,14.516053147816
0.98714571544437,2.117370486529
0.512980987518571,4.86538840954266
0.893906463639252,2.08945353594915
0.610233908513473,2.60419880977719
0.448723257915196,4.42956722708809
0.575478281636656,8.20506261937459
0.593123431399965,15.3670284874778
0.547062025718065,15.2521175016383
0.547426463419575,30.3746305289745
0.453927319920134,35.4360215236704
0.45427578134396,31.4944137829057
0.45427578134396,46.0640680847359
0.555038411394761,14.4055435688569
0.908111902285516,2.08342963090473
0.530550386176565,5.21435425861982
0.895270341901572,2.93654701942471
0.779149016348686,3.24026449366924
0.679688829167041,3.3721483412509
0.693074132526623,4.29616181206743
0.638048126593266,20.6005658094571
0.555425060821458,30.8061036871363
0.555425060821458,43.1305448042541
0.522750938726198,71.4209364062392
0.40498359078757,66.0499855150979
0.420730155673942,68.5502857230534
0.437973454043061,105.603297488466
0.589216521133227,40.5698434411784
0.915933569900486,3.89984073992255
0.57417052792521,11.4626160429133
0.866785572053853,4.54311660747812
0.813930100483821,6.46332298333208
0.741209311357435,6.92374654815172
0.737861855975706,7.84395701562779
0.418881024089607,4.14239628552829
0.413320766798809,6.26276685022261
0.376056760642005,4.67194014520889
0.345137883543394,7.92325278564688
0.241717218242373,3.52524858143967
0.273513615755771,3.97613133433309
0.306817547101002,9.35038154532236
0.365329602791845,4.76722874876683
0.638048126593266,1.60579292015952
0.45669626671121,5.14254198956045
0.6209654074939,2.10762995563751
0.550216783348341,2.44195271571048
